person1 (on DL card),person2 (on camera images),person1 == person2 [actual],person1 == person2 [predicted]
James_Dingemans,William_Morrow,False,False
Jamie_Lee_Curtis,William_Joppy,False,False
Jamie_Martin,Patrick_Ewing,False,True
Jan_Bjoerklund,Li_Ruihuan,False,False
Jan_Paul_Miller,Paradorn_Srichaphan,False,True
Jay_Garner,Reggie_Sanders,False,False
Jeff_Bzdelik,Zach_Parise,False,True
Jerry_Oliver,Rudolf_Schuster,False,False
Jerry_Oliver,Stefaan_Declerk,False,False
Jerry_Sloan,Julianne_Moore,False,False
Jerry_Sloan,Keiko_Sofia_Fujimori,False,False
Jerry_Sloan,Nikki_Cascone,False,True
Jim_Anderson,Jose_Luis_Santiago_Vasconcelos,False,False
Jim_Anderson,Mikhail_Wehbe,False,False
Joaquim_Levy,Judy_Vassar,False,True
Joe_Leonard,Kristen_Rivera,False,False
John_Baldacci,Nona_Gaye,False,False
John_Baldacci,Shia_LaBeouf,False,False
John_Elway,Mahmoud_Diyab_al-Ahmed,False,False
John_Kerry,Raja_Ibrahim,False,False
John_Kerry,Pat_Rochester,False,False
John_Lisowski,Michelle_Kwan,False,False
John_Malkovich,Paradorn_Srichaphan,False,False
John_Malkovich,Mona_Locke,False,False
John_Malkovich,Richard_Palmer,False,False
John_McCallum,Oliver_Phelps,False,False
John_McCallum,Rick_Bragg,False,False
John_McEnroe,Shane_Mosley,False,True
John_Prescott,Will_Ofenheusle,False,False
Johnnie_Lynn,Larry_Coker,False,False
Johnnie_Lynn,Richard_Palmer,False,False
Johnny_Unitas,Mark_Foley,False,False
Jonathan_Karsh,Samantha_Ledster,False,False
Joxel_Garcia,Lena_Olin,False,False
Joy_Bryant,Richard_Chamberlain,False,True
Julianne_Moore,Shia_LaBeouf,False,False
Julio_Iglesias_Jr,Ramon_Ponce_de_Leon,False,False
Justin_Timberlake,Suzanne_Somers,False,False
Kathleen_Glynn,Susilo_Bambang_Yudhoyono,False,False
Kathryn_Morris,Minnie_Driver,False,False
Kathryn_Tucker,Stella_McCartney,False,False
Katie_Couric,Sanjay_Gupta,False,True
Keiko_Sofia_Fujimori,Sureyya_Ayhan,False,False
Kellie_Coffey,Todd_Petit,False,False
Kenny_Chesney,Steve_Coogan,False,False
Kevin_Tarrant,Marisol_Breton,False,False
Kristen_Rivera,Valdas_Adamkus,False,False
Kurt_Russell,Mahmoud_Diyab_al-Ahmed,False,False
Kurt_Tanabe,William_Jackson,False,False
Kyle_McLaren,Sofia_Milos,False,False
Kyle_McLaren,Will_Ofenheusle,False,True
Kyle_Shewfelt,Larry_Coker,False,True
Lawrence_Foley,Rachel_Wadsworth,False,False
Lea_Fastow,Uday_Hussein,False,False
Lesia_Burlak,Nur_Jaafar,False,False
Lori_Berenson,Rudolf_Schuster,False,True
Lucio_Angulo,Sarah_Price,False,False
Lucio_Gutierrez,Pedro_Malan,False,False
Margaret_Hasley,Michael_Denzel,False,False
Mark_Redman,Stephen_Funk,False,True
Mark_Salter,Shanna_Zolman,False,False
Martin_Luther_King_III,Maryn_McKenna,False,False
Mary_Bono,Todd_Wike,False,True
Matt_LeBlanc,Robert_Redford,False,False
Mauro_Viza,William_Jackson,False,False
Max_Baucus,Paradorn_Srichaphan,False,False
Max_Baucus,Yossi_Beilin,False,False
Meles_Zenawi,Nawabzada_Nasrullah_Khan,False,False
Melissa_Mulloy,Paula_Abdul,False,True
Melissa_Mulloy,Roger_Lyons,False,False
Michael_Chiklis,Mohammed_Al_Hindi,False,False
Michael_Chiklis,Steve_Rush,False,False
Michael_Doleac,Nur_Jaafar,False,False
Michael_Goldrich,Suzanne_Somers,False,False
Michael_Kahn,Rick_Caruso,False,False
Michel_Minard,Suzanne_Gaudet,False,True
Michelle_Bachelet,Sami_Al-Arian,False,False
Miguel_Angel_Rodriguez,Sasha_Cohen,False,False
Mike_Bryan,Shanna_Zolman,False,False
Mike_Montgomery,Ray_Lewis,False,True
Milton_Wynants,Stuart_Townsend,False,False
Miyako_Miyazaki,Munir_Akram,False,True
Morris_Dees,Shamai_Leibowitz,False,False
Morris_Dees,Suzie_McConnell_Serio,False,False
Nathalie_Gagnon,Richard_Reid,False,False
Nicklas_Lidstrom,Norman_Jewison,False,False
Nicklas_Lidstrom,Sadie_Frost,False,False
Nicole_Hiltz,Zaini_Abdullah,False,False
Nona_Gaye,Paul_Cerjan,False,False
Oscar_Bolanos,Phil_Donahue,False,False
Oscar_Bolanos,Tatiana_Kennedy_Schlossberg,False,False
Pascal_Quignard,Patrick_Ewing,False,False
Pat_Rochester,Phoenix_Chang,False,True
Pat_Rochester,Will_Ofenheusle,False,False
Paul_Farley,Platon_Lebedev,False,False
Paula_Abdul,Robert_Vowler,False,False
Pharrell_Williams,Tyrone_Medley,False,False
Phoenix_Chang,Platon_Lebedev,False,False
Rachel_Wadsworth,Richard_Palmer,False,True
Raymond_Odierno,Richard_Reid,False,False
Reggie_Sanders,Rick_Santorum,False,False
Richard_Chamberlain,Steve_Patterson,False,False
Richard_Ward,Steve_Redgrave,False,False
Robert_Vowler,Tab_Baldwin,False,False
Roy_Rogers,Steven_Feldman,False,False
Scott_Rolen,William_Murabito,False,True
Sofia_Milos,Steve_Nash,False,True
Sofia_Milos,Will_Ofenheusle,False,False
Sonja_Kesselschlager,Tim_Robbins,False,False
Takeo_Hiranuma,Ty_Votaw,False,False
Ted_Washington,Ximena_Bohorquez,False,False
Ty_Votaw,William_Webster,False,True
Adrian_McPherson,Adrian_McPherson,True,False
Al_Davis,Al_Davis,True,True
Al_Gore,Al_Gore,True,True
Al_Gore,Al_Gore,True,True
Alan_Greenspan,Alan_Greenspan,True,True
Alan_Greenspan,Alan_Greenspan,True,True
Alan_Greenspan,Alan_Greenspan,True,True
Alastair_Campbell,Alastair_Campbell,True,False
Alastair_Campbell,Alastair_Campbell,True,False
Alexander_Downer,Alexander_Downer,True,True
Alexander_Downer,Alexander_Downer,True,True
Alexander_Downer,Alexander_Downer,True,True
Alexander_Downer,Alexander_Downer,True,False
Alice_Fisher,Alice_Fisher,True,True
Alison_Lohman,Alison_Lohman,True,True
Alvaro_Silva_Calderon,Alvaro_Silva_Calderon,True,True
Alvaro_Silva_Calderon,Alvaro_Silva_Calderon,True,True
Alvaro_Uribe,Alvaro_Uribe,True,True
Alvaro_Uribe,Alvaro_Uribe,True,False
Alvaro_Uribe,Alvaro_Uribe,True,True
Alvaro_Uribe,Alvaro_Uribe,True,True
Anders_Ebbeson,Anders_Ebbeson,True,True
Andrew_Bunner,Andrew_Bunner,True,True
Anibal_Ibarra,Anibal_Ibarra,True,True
Antonio_Trillanes,Antonio_Trillanes,True,False
Antonio_Trillanes,Antonio_Trillanes,True,False
Asa_Hutchinson,Asa_Hutchinson,True,False
Barbara_Walters,Barbara_Walters,True,True
Barbara_Walters,Barbara_Walters,True,True
Barbara_Walters,Barbara_Walters,True,True
Ben_Howland,Ben_Howland,True,True
Ben_Howland,Ben_Howland,True,True
Ben_Howland,Ben_Howland,True,True
Benazir_Bhutto,Benazir_Bhutto,True,True
Benazir_Bhutto,Benazir_Bhutto,True,True
Benazir_Bhutto,Benazir_Bhutto,True,True
Bill_Simon,Bill_Simon,True,True
Bill_Simon,Bill_Simon,True,True
Billy_Sollie,Billy_Sollie,True,True
Boris_Berezovsky,Boris_Berezovsky,True,True
Brooke_Shields,Brooke_Shields,True,True
Bulent_Ecevit,Bulent_Ecevit,True,True
Bulent_Ecevit,Bulent_Ecevit,True,True
Bulent_Ecevit,Bulent_Ecevit,True,False
Bulent_Ecevit,Bulent_Ecevit,True,False
Candie_Kung,Candie_Kung,True,True
Candie_Kung,Candie_Kung,True,True
Carlo_Ancelotti,Carlo_Ancelotti,True,True
Carlo_Ancelotti,Carlo_Ancelotti,True,True
Carlos_Moya,Carlos_Moya,True,True
Carlos_Moya,Carlos_Moya,True,True
Carlos_Vives,Carlos_Vives,True,True
Carlos_Vives,Carlos_Vives,True,True
Carson_Daly,Carson_Daly,True,True
Cate_Blanchett,Cate_Blanchett,True,True
Cate_Blanchett,Cate_Blanchett,True,True
Cate_Blanchett,Cate_Blanchett,True,True
Cate_Blanchett,Cate_Blanchett,True,True
Cate_Blanchett,Cate_Blanchett,True,True
Chok_Tong_Goh,Chok_Tong_Goh,True,False
Chris_Byrd,Chris_Byrd,True,True
Chris_Cooper,Chris_Cooper,True,True
Chris_Tucker,Chris_Tucker,True,True
Christine_Gregoire,Christine_Gregoire,True,True
Christine_Gregoire,Christine_Gregoire,True,True
Christine_Gregoire,Christine_Gregoire,True,True
Christopher_Patten,Christopher_Patten,True,True
Clint_Eastwood,Clint_Eastwood,True,True
Clint_Eastwood,Clint_Eastwood,True,True
Constance_Marie,Constance_Marie,True,True
Constance_Marie,Constance_Marie,True,True
Dennis_Hastert,Dennis_Hastert,True,True
Dennis_Hastert,Dennis_Hastert,True,True
Dennis_Hastert,Dennis_Hastert,True,True
Dennis_Hastert,Dennis_Hastert,True,False
Dolly_Parton,Dolly_Parton,True,True
Doug_Duncan,Doug_Duncan,True,True
Edward_Kennedy,Edward_Kennedy,True,True
Edward_Kennedy,Edward_Kennedy,True,True
Edward_Said,Edward_Said,True,False
Elena_Bovina,Elena_Bovina,True,True
Elena_Bovina,Elena_Bovina,True,True
Elena_Bovina,Elena_Bovina,True,True
Eliane_Karp,Eliane_Karp,True,False
Eliane_Karp,Eliane_Karp,True,False
Eliane_Karp,Eliane_Karp,True,True
Eliane_Karp,Eliane_Karp,True,True
Elvis_Presley,Elvis_Presley,True,True
Erika_Harold,Erika_Harold,True,True
Erika_Harold,Erika_Harold,True,True
Erika_Harold,Erika_Harold,True,False
Erika_Harold,Erika_Harold,True,True
Ernie_Els,Ernie_Els,True,True
Ernie_Els,Ernie_Els,True,True
Ernie_Els,Ernie_Els,True,True
Franco_Dragone,Franco_Dragone,True,True
Frank_Solich,Frank_Solich,True,True
Frank_Solich,Frank_Solich,True,True
Frank_Solich,Frank_Solich,True,True
Gabriel_Batistuta,Gabriel_Batistuta,True,True
Gary_Carter,Gary_Carter,True,True
Gary_Carter,Gary_Carter,True,True
Gary_Doer,Gary_Doer,True,True
Gary_Doer,Gary_Doer,True,False
George_Tenet,George_Tenet,True,True
George_Voinovich,George_Voinovich,True,True
George_Voinovich,George_Voinovich,True,True
Georgi_Parvanov,Georgi_Parvanov,True,True
Goldie_Hawn,Goldie_Hawn,True,True
Goldie_Hawn,Goldie_Hawn,True,False
Goldie_Hawn,Goldie_Hawn,True,True
Goldie_Hawn,Goldie_Hawn,True,True
Goran_Persson,Goran_Persson,True,True
Gro_Harlem_Brundtland,Gro_Harlem_Brundtland,True,True
Guillaume_Soro,Guillaume_Soro,True,True
Gwyneth_Paltrow,Gwyneth_Paltrow,True,True
Gwyneth_Paltrow,Gwyneth_Paltrow,True,True
Gwyneth_Paltrow,Gwyneth_Paltrow,True,True
Gwyneth_Paltrow,Gwyneth_Paltrow,True,True
Hee-Won_Han,Hee-Won_Han,True,False
Herb_Sendek,Herb_Sendek,True,True
Herb_Sendek,Herb_Sendek,True,True
Howard_Smith,Howard_Smith,True,False
Hugh_Grant,Hugh_Grant,True,True
Hugh_Grant,Hugh_Grant,True,False
Jack_Straw,Jack_Straw,True,True
James_Franco,James_Franco,True,True
James_Ivory,James_Ivory,True,True
James_Schultz,James_Schultz,True,True
James_Traficant,James_Traficant,True,False
James_Traficant,James_Traficant,True,False
Jan_Ullrich,Jan_Ullrich,True,True
Jan_Ullrich,Jan_Ullrich,True,True
Jan_Ullrich,Jan_Ullrich,True,True
Jane_Pauley,Jane_Pauley,True,True
Jason_Jennings,Jason_Jennings,True,True
Javier_Weber,Javier_Weber,True,True
Jennifer_Rodriguez,Jennifer_Rodriguez,True,True
Jeong_Se-hyun,Jeong_Se-hyun,True,True
Jeong_Se-hyun,Jeong_Se-hyun,True,True
Jeong_Se-hyun,Jeong_Se-hyun,True,True
Jeong_Se-hyun,Jeong_Se-hyun,True,True
Jeong_Se-hyun,Jeong_Se-hyun,True,True
Jo_Dee_Messina,Jo_Dee_Messina,True,True
Joe_Lieberman,Joe_Lieberman,True,True
Joe_Lieberman,Joe_Lieberman,True,True
Joe_Mantello,Joe_Mantello,True,True
John_Allen_Muhammad,John_Allen_Muhammad,True,True
John_Allen_Muhammad,John_Allen_Muhammad,True,True
John_Allen_Muhammad,John_Allen_Muhammad,True,True
John_Blaney,John_Blaney,True,True
John_Brady,John_Brady,True,True
John_Howard,John_Howard,True,True
John_Howard,John_Howard,True,True
Johnny_Tapia,Johnny_Tapia,True,False
Johnny_Tapia,Johnny_Tapia,True,True
Jorge_Valdano,Jorge_Valdano,True,True
Joseph_Deiss,Joseph_Deiss,True,True
Junichiro_Koizumi,Junichiro_Koizumi,True,True
Junichiro_Koizumi,Junichiro_Koizumi,True,True
Junichiro_Koizumi,Junichiro_Koizumi,True,False
Kate_Capshaw,Kate_Capshaw,True,True
Kathryn_Bigelow,Kathryn_Bigelow,True,True
Kevin_Spacey,Kevin_Spacey,True,False
Kevin_Spacey,Kevin_Spacey,True,True
Kim_Ryong-sung,Kim_Ryong-sung,True,True
Kim_Ryong-sung,Kim_Ryong-sung,True,True
Klaus_Zwickel,Klaus_Zwickel,True,True
Kristen_Breitweiser,Kristen_Breitweiser,True,True
Laila_Ali,Laila_Ali,True,True
Larry_Brown,Larry_Brown,True,True
Larry_Brown,Larry_Brown,True,False
Larry_Brown,Larry_Brown,True,False
Larry_Brown,Larry_Brown,True,False
Larry_Brown,Larry_Brown,True,True
Larry_Johnson,Larry_Johnson,True,True
Lars_Von_Trier,Lars_Von_Trier,True,True
Lars_Von_Trier,Lars_Von_Trier,True,True
Leander_Paes,Leander_Paes,True,True
Liam_Neeson,Liam_Neeson,True,True
Liam_Neeson,Liam_Neeson,True,True
Lino_Oviedo,Lino_Oviedo,True,True
Lino_Oviedo,Lino_Oviedo,True,True
Ludivine_Sagnier,Ludivine_Sagnier,True,True
Ludivine_Sagnier,Ludivine_Sagnier,True,True
Lynne_Cheney,Lynne_Cheney,True,True
Lynne_Cheney,Lynne_Cheney,True,True
Maggie_Smith,Maggie_Smith,True,False
Marcelo_Salas,Marcelo_Salas,True,True
Mariangel_Ruiz_Torrealba,Mariangel_Ruiz_Torrealba,True,True
Marisa_Tomei,Marisa_Tomei,True,True
Mary_Steenburgen,Mary_Steenburgen,True,True
Mel_Brooks,Mel_Brooks,True,True
Mel_Gibson,Mel_Gibson,True,True
Mian_Khursheed_Mehmood_Kasuri,Mian_Khursheed_Mehmood_Kasuri,True,True
Mian_Khursheed_Mehmood_Kasuri,Mian_Khursheed_Mehmood_Kasuri,True,True
Michael_Moore,Michael_Moore,True,True
Michael_Moore,Michael_Moore,True,True
Michel_Duclos,Michel_Duclos,True,True
Michelle_Pfeiffer,Michelle_Pfeiffer,True,True
Mireya_Moscoso,Mireya_Moscoso,True,True
Mireya_Moscoso,Mireya_Moscoso,True,True
Mireya_Moscoso,Mireya_Moscoso,True,True
Nabil_Shaath,Nabil_Shaath,True,False
Nabil_Shaath,Nabil_Shaath,True,False
Naomi_Watts,Naomi_Watts,True,True
Naomi_Watts,Naomi_Watts,True,True
Naomi_Watts,Naomi_Watts,True,True
Natalie_Cole,Natalie_Cole,True,True
Natalie_Cole,Natalie_Cole,True,True
Nathalie_Baye,Nathalie_Baye,True,True
Nathalie_Baye,Nathalie_Baye,True,True
Nathalie_Baye,Nathalie_Baye,True,True
Nathalie_Baye,Nathalie_Baye,True,True
Oleksandr_Moroz,Oleksandr_Moroz,True,True
Oscar_Elias_Biscet,Oscar_Elias_Biscet,True,True
Oswaldo_Paya,Oswaldo_Paya,True,True
Oswaldo_Paya,Oswaldo_Paya,True,True
Patricia_Clarkson,Patricia_Clarkson,True,True
Patricia_Clarkson,Patricia_Clarkson,True,True
Patricia_Clarkson,Patricia_Clarkson,True,True
Patricia_Clarkson,Patricia_Clarkson,True,True
Patrick_Roy,Patrick_Roy,True,True
Paul-Henri_Mathieu,Paul-Henri_Mathieu,True,True
Paul-Henri_Mathieu,Paul-Henri_Mathieu,True,True
Paul_Byrd,Paul_Byrd,True,False
Paul_Kagame,Paul_Kagame,True,False
Peter_Costello,Peter_Costello,True,True
Peter_Greenaway,Peter_Greenaway,True,True
Prince_Naruhito,Prince_Naruhito,True,True
Prince_Naruhito,Prince_Naruhito,True,True
Prince_Naruhito,Prince_Naruhito,True,True
Princess_Masako,Princess_Masako,True,True
Pupi_Avati,Pupi_Avati,True,True
Queen_Latifah,Queen_Latifah,True,True
Queen_Latifah,Queen_Latifah,True,True
Queen_Latifah,Queen_Latifah,True,True
Rachel_Griffiths,Rachel_Griffiths,True,True
Ralph_Firman,Ralph_Firman,True,True
Ralph_Klein,Ralph_Klein,True,True
Ranil_Wickremasinghe,Ranil_Wickremasinghe,True,False
Rick_Pitino,Rick_Pitino,True,True
Rick_Pitino,Rick_Pitino,True,True
Rick_Pitino,Rick_Pitino,True,True
Ricky_Martin,Ricky_Martin,True,True
Rita_Moreno,Rita_Moreno,True,True
Robert_De_Niro,Robert_De_Niro,True,True
Robert_De_Niro,Robert_De_Niro,True,True
Robert_Kocharian,Robert_Kocharian,True,True
Roberto_Marinho,Roberto_Marinho,True,True
Roger_Moore,Roger_Moore,True,True
Ron_Dittemore,Ron_Dittemore,True,True
Ron_Dittemore,Ron_Dittemore,True,True
Ron_Dittemore,Ron_Dittemore,True,True
Rudolph_Giuliani,Rudolph_Giuliani,True,False
Rudolph_Giuliani,Rudolph_Giuliani,True,False
Rudolph_Giuliani,Rudolph_Giuliani,True,True
Rudolph_Giuliani,Rudolph_Giuliani,True,True
Rudolph_Giuliani,Rudolph_Giuliani,True,False
Russell_Simmons,Russell_Simmons,True,True
Russell_Simmons,Russell_Simmons,True,True
Russell_Simmons,Russell_Simmons,True,True
Sean_Astin,Sean_Astin,True,True
Sean_Astin,Sean_Astin,True,True
Shaukat_Aziz,Shaukat_Aziz,True,True
Silvio_Fernandez,Silvio_Fernandez,True,True
Sophia_Loren,Sophia_Loren,True,False
Sophia_Loren,Sophia_Loren,True,True
Sophia_Loren,Sophia_Loren,True,True
Sophia_Loren,Sophia_Loren,True,True
Stellan_Skarsgard,Stellan_Skarsgard,True,True
Tamara_Brooks,Tamara_Brooks,True,True
Thomas_Fargo,Thomas_Fargo,True,True
Thomas_Fargo,Thomas_Fargo,True,True
Thomas_Fargo,Thomas_Fargo,True,True
Thomas_Fargo,Thomas_Fargo,True,True
Thomas_Fargo,Thomas_Fargo,True,True
Tim_Allen,Tim_Allen,True,True
Tim_Allen,Tim_Allen,True,True
Tony_Shalhoub,Tony_Shalhoub,True,True
Tony_Shalhoub,Tony_Shalhoub,True,True
Tracy_McGrady,Tracy_McGrady,True,True
Vicente_Fernandez,Vicente_Fernandez,True,True
Vicente_Fernandez,Vicente_Fernandez,True,False
Vince_Gill,Vince_Gill,True,True
Wolfgang_Schuessel,Wolfgang_Schuessel,True,False
Wolfgang_Schuessel,Wolfgang_Schuessel,True,False
Wu_Yi,Wu_Yi,True,True
Wu_Yi,Wu_Yi,True,True
Wu_Yi,Wu_Yi,True,True
Yao_Ming,Yao_Ming,True,True
Yao_Ming,Yao_Ming,True,True
Yao_Ming,Yao_Ming,True,True
Yao_Ming,Yao_Ming,True,True
Yoriko_Kawaguchi,Yoriko_Kawaguchi,True,True
Yu_Shyi-kun,Yu_Shyi-kun,True,True
Yu_Shyi-kun,Yu_Shyi-kun,True,True
Yu_Shyi-kun,Yu_Shyi-kun,True,True
Zhang_Wenkang,Zhang_Wenkang,True,True
Zinedine_Zidane,Zinedine_Zidane,True,True
Abdullah_Nasseef,Bruce_Paltrow,False,False
Abdullah_Nasseef,Howard_Smith,False,False
Abdullah_Nasseef,Jan_De_Bont,False,False
Abdullah_Nasseef,Jim_Nochols,False,True
Abdullah_Nasseef,Oleg_Romantsev,False,False
Adam_Kennedy,Charlie_Sheen,False,False
Adrian_McPherson,Eduardo_Chillida,False,False
Al_Davis,Julian_Fantino,False,False
Alan_Greenspan,Kent_McCord,False,False
Alastair_Campbell,Li_Ka-shing,False,False
Alexa_Vega,Tony_Shalhoub,False,False
Alexander_Downer,Zeljko_Rebraca,False,True
Alexander_Downer,Luis_Berrondo,False,False
Alexandra_Pelosi,Ken_Kutaragi,False,True
Alexandre_Herchcovitch,Karen_Clarkson,False,False
Alice_Fisher,Gene_Sauers,False,False
Alicia_Witt,Jorge_Moreno,False,False
Alicia_Witt,Lino_Oviedo,False,False
Allan_Wagner,Larry_Campbell,False,False
Allan_Wagner,Rita_Moreno,False,False
Alvaro_Silva_Calderon,Stepan_Demirchian,False,False
Alvaro_Uribe,Patricia_Clarkson,False,False
Ana_Sebastiao,Marcos_Cafu,False,False
Ana_Sebastiao,Raza_Rabbani,False,False
Andrea_De_Cruz,Dionne_Warwick,False,False
Andrea_De_Cruz,Ismail_Cem,False,False
Andrea_De_Cruz,Natalya_Sazanovich,False,False
Andrea_De_Cruz,Yoon_Young-kwan,False,True
Andres_Manuel_Lopez_Obrador,Jim_Parque,False,False
Andres_Manuel_Lopez_Obrador,Norman_Mineta,False,False
Andrew_Bunner,Oscar_Elias_Biscet,False,False
Andrew_Weissmann,Ernie_Els,False,False
Andy_Warhol,Edith_Masai,False,False
Andy_Warhol,Paul-Henri_Mathieu,False,False
Anibal_Ibarra,David_Przybyszewski,False,False
Anthony_Ervin,Juan_Roman_Carrasco,False,True
Antonio_Elias_Saca,Peter_Holmberg,False,False
Antonio_Elias_Saca,Thomas_Fargo,False,True
Antonio_Trillanes,Katrin_Cartlidge,False,False
Antonio_Trillanes,Terry_Gilliam,False,False
Asa_Hutchinson,Gary_Sinise,False,True
Ascencion_Barajas,Chris_Hernandez,False,False
Ashley_Judd,Joan_Jett,False,False
Ashley_Postell,Cassandra_Heise,False,False
Ashley_Postell,Tony_Clement,False,False
Ashraf_Ghani,Boris_Berezovsky,False,True
Ashraf_Ghani,Qian_Qichen,False,False
Asif_Ali_Zardari,Steny_Hoyer,False,False
Assad_Ahmadi,Percy_Gibson,False,False
Barbara_Walters,Jewel_Howard-Taylor,False,True
Barbara_Walters,Peter_Greenaway,False,False
Barry_Williams,Wang_Fei,False,True
Benazir_Bhutto,Jane_Pauley,False,True
Benazir_Bhutto,Karen_Clarkson,False,True
Bijan_Darvish,Franco_Dragone,False,False
Bijan_Darvish,Frank_Taylor,False,False
Bilal_Erdogan,Lubomir_Zaoralek,False,False
Bill_Self,Yang_Jianli,False,True
Bill_Simon,Edward_Said,False,False
Billy_Gilman,Howard_Smith,False,False
Billy_Sollie,Mark_Swartz,False,False
Billy_Sollie,Hussein_Malik,False,False
Blas_Ople,Evan_Marriott,False,False
Blas_Ople,Felipe_Fernandez,False,False
Blas_Ople,Peter_Costello,False,False
Bob_Cantrell,Gerard_Kleisterlee,False,False
Bob_Cantrell,Mary_Landrieu,False,False
Bob_Goldman,Leigh_Winchell,False,False
Bob_Goldman,Maggie_Smith,False,False
Boris_Berezovsky,Leander_Paes,False,False
Brad_Gushue,Johannes_Rau,False,False
Brad_Miller,Irina_Lobacheva,False,False
Brad_Miller,Percy_Gibson,False,False
Brenda_van_Dam,Norbert_van_Heyst,False,False
Brian_Cashman,Delphine_Chuillot,False,False
Brian_Cashman,Russell_Simmons,False,True
Brian_Cook,Matt_Welsh,False,True
Bruno_Junquiera,Oscar_DLeon,False,False
Bulent_Ecevit,Eduardo_Romero,False,False
Bulent_Ecevit,Gilberto_Simoni,False,False
Candie_Kung,Steve_Allan,False,True
Carlo_Ancelotti,John_Tyson,False,False
Carlos_Vives,Randy_Johnson,False,False
Caroline_Dhavernas,Evgeni_Plushenko,False,False
Caroline_Dhavernas,Jeremy_Fogel,False,False
Carson_Daly,John_Moe,False,False
Carson_Daly,Tracy_Wyle,False,False
Cassandra_Heise,Shaukat_Aziz,False,False
Cate_Blanchett,Gina_Centrello,False,True
Cate_Blanchett,Ryan_Goodman,False,True
Catherine_Donkers,Eminem,False,False
Cedric_Benson,Marcus_Allen,False,False
Cedric_Benson,Robert_Lee_Yates_Jr,False,False
Cedric_Benson,Stacy_Nelson,False,False
Chistian_Stahl,Eliane_Karp,False,False
Chris_Cooper,Irfan_Ahmed,False,False
Chris_Cooper,Rick_Bland,False,False
Chris_Hernandez,Mauricio_Pochetino,False,False
Chris_Hernandez,Tonga,False,False
Chris_Hernandez,Wolfgang_Schuessel,False,False
Chris_Tucker,Jennifer_Pena,False,False
Chris_Tucker,Takuma_Sato,False,False
Chris_Whitney,Tom_Scully,False,False
Christine_Gregoire,Robert_Lee_Yates_Jr,False,False
Christine_Gregoire,Wang_Hailan,False,False
Christine_Rau,Jerry_Hall,False,True
Christine_Rau,Mel_Brooks,False,True
Christopher_Russell,Colleen_OClair,False,False
Christopher_Whittle,Felipe_Fernandez,False,False
Colleen_OClair,Tom_Hanusik,False,False
Curtis_Rodriguez,John_Blaney,False,False
Curtis_Rodriguez,Kathleen_Kennedy_Townsend,False,False
Dale_Bosworth,Frank_Taylor,False,True
Dale_Bosworth,Vladimir_Golovlyov,False,True
Dan_Quayle,Jim_Ryan,False,False
Dan_Quayle,Nick_Turner,False,True
Dan_Quayle,William_Umbach,False,True
Danny_Morgan,Jeff_George,False,False
Danny_Morgan,John_Allen_Muhammad,False,False
Darla_Moore,Paul_Johnson,False,False
Darrell_Royal,Louis_Van_Gaal,False,True
Dave_McGinnis,Michel_Therrien,False,False
David_Przybyszewski,Elena_Bovina,False,True
Delphine_Chuillot,Jim_Parque,False,False
Demetrin_Veal,Robert_Hanssen,False,False
Dennis_Hastert,Lubomir_Zaoralek,False,False
Dewayne_White,Joe_DeLamielleure,False,False
Dick_Posthumus,Jeff_George,False,False
Dick_Posthumus,Jim_Wong,False,False
Din_Samsudin,Pupi_Avati,False,False
Dionne_Warwick,Janine_Pietsch,False,False
Dominique_Perben,Osmond_Smith,False,False
Doug_Duncan,Kevin_Spacey,False,False
Doug_Duncan,John_Allen_Muhammad,False,False
Eddy_Hartenstein,Lyudmila_Putin,False,False
Eddy_Hartenstein,Matthias_Sammer,False,False
Eddy_Hartenstein,Sabah_Al-Ahmad_Al-Jaber_Al-Sabah,False,False
Eduardo_Chillida,Stephen_Crampton,False,False
Eduardo_Romero,Robert_Kocharian,False,False
Edward_Greenspan,Roy_Halladay,False,False
Edward_Greenspan,Sidney_Poitier,False,False
Edward_Kennedy,Mathilda_Karel_Spak,False,False
Edward_Kennedy,Jennifer_Pena,False,False
Edward_Said,Frank_Abagnale_Jr,False,False
Eminem,Wolfgang_Clement,False,False
Enrique_Bolanos,Janine_Pietsch,False,False
Enrique_Bolanos,Liam_Neeson,False,False
Ernie_Els,Marcus_Allen,False,False
Evgeni_Plushenko,Queen_Sofia,False,True
Evgeni_Plushenko,Riek_Blanjaar,False,False
Franco_Dragone,Louis_Van_Gaal,False,True
Franco_Frattini,Irina_Lobacheva,False,False
Frank_Abagnale_Jr,Nate_Hybl,False,False
Frank_Shea,Rob_Moore,False,False
Frank_Taylor,Jason_Jennings,False,False
Gabriel_Batistuta,Peter_Costello,False,True
Gabriel_Jorge_Ferreia,Zulfiqar_Ahmed,False,False
Gary_Doer,Wang_Hailan,False,False
Gary_Sinise,Roy_Halladay,False,False
Gene_Hackman,Queen_Noor,False,False
Gene_Sauers,Gina_Centrello,False,False
Geoff_Dixon,Jean_Todt,False,False
George_Allen,Roy_Halladay,False,False
George_Allen,Wan_Yanhai,False,False
George_Harrison,Robert_Lee_Yates_Jr,False,False
Georgi_Parvanov,Luis_Fonsi,False,False
Gianni_Agnelli,Marco_Irizarry,False,False
Gilberto_Simoni,Julio_Cesar_Chavez,False,False
Gong_Ruina,Hong_Myung,False,True
Gong_Ruina,Qian_Qichen,False,False
